person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,credit_score,loan_percent_income,person_home_ownership,loan_intent,previous_loan_defaults_on_file,loan_status
23.0,3192244.0,15,4698289,17.55,830.0,1.4718,MORTGAGE,PERSONAL,N,1
31.0,3519415.0,30,3531799,,764.0,1.0035,RENT,VENTURE,N,1
50.0,2568126.0,33,2325574,13.36,457.0,0.9056,RENT,VENTURE,N,1
60.0,2259571.0,0,1379993,10.54,459.0,0.6107,MORTGAGE,VENTURE,Y,0
38.0,,17,1695176,19.25,633.0,0.4399,OTHER,HOMEIMPROVEMENT,N,1
22.0,3642804.0,39,2935169,20.79,675.0,0.8057,OWN,HOMEIMPROVEMENT,N,1
52.0,531856.0,14,2866804,9.36,,5.3902,OWN,DEBTCONSOLIDATION,N,0
28.0,3793512.0,16,4446529,15.28,496.0,1.1721,RENT,PERSONAL,Y,0
42.0,3915444.0,9,2970191,11.23,419.0,0.7586,RENT,DEBTCONSOLIDATION,N,0
26.0,,19,1792700,9.86,525.0,1.9628,RENT,MEDICAL,Y,0
32.0,2858089.0,5,4412526,19.48,894.0,1.5439,OWN,PERSONAL,N,1
60.0,4729097.0,7,265117,16.15,709.0,0.0561,RENT,MEDICAL,N,1
56.0,,33,4043245,10.68,837.0,0.9703,OTHER,PERSONAL,N,1
35.0,3458085.0,31,3190135,12.27,638.0,0.9225,OTHER,HOMEIMPROVEMENT,Y,0
48.0,4105199.0,3,3787293,23.43,855.0,0.9226,RENT,VENTURE,N,1
38.0,4148880.0,38,3366318,21.43,895.0,0.8114,OWN,EDUCATION,Y,0
22.0,3418896.0,19,1497444,21.96,836.0,0.438,MORTGAGE,PERSONAL,N,1
33.0,1811127.0,23,3821336,14.82,519.0,2.1099,OWN,PERSONAL,N,0
35.0,4403459.0,23,282659,17.6,592.0,0.0642,MORTGAGE,EDUCATION,N,1
40.0,4806630.0,25,3297630,13.41,503.0,0.6861,MORTGAGE,PERSONAL,Y,0
49.0,3004135.0,24,3478503,8.32,813.0,1.1579,RENT,VENTURE,N,1
62.0,626377.0,35,1421504,13.82,501.0,2.2694,OTHER,DEBTCONSOLIDATION,N,0
49.0,548422.0,6,3031455,17.1,331.0,5.5276,RENT,EDUCATION,N,1
23.0,271937.0,9,3383898,11.88,388.0,12.4437,MORTGAGE,EDUCATION,N,0
39.0,1283629.0,11,2514696,21.42,501.0,1.9591,RENT,VENTURE,Y,0
23.0,528355.0,0,3464568,9.57,592.0,6.5573,MORTGAGE,VENTURE,N,0
34.0,2041369.0,24,4158674,13.24,414.0,2.0372,RENT,EDUCATION,N,0
60.0,4143611.0,15,4243176,9.12,521.0,1.024,OTHER,VENTURE,N,0
24.0,1498416.0,4,1637835,13.88,481.0,1.093,OTHER,DEBTCONSOLIDATION,N,1
31.0,3265848.0,18,4751898,7.67,768.0,1.455,OWN,VENTURE,N,1
51.0,1825259.0,3,1873247,11.63,725.0,1.0263,MORTGAGE,DEBTCONSOLIDATION,N,1
63.0,1189474.0,5,4821958,13.81,851.0,4.0539,MORTGAGE,VENTURE,Y,0
52.0,2109129.0,25,4566816,15.13,359.0,2.1653,RENT,EDUCATION,Y,0
47.0,699391.0,38,4342823,16.24,784.0,6.2094,OWN,PERSONAL,N,1
50.0,577479.0,38,2586272,11.67,310.0,4.4786,OTHER,MEDICAL,N,1
,1510764.0,8,4951709,15.89,684.0,3.2776,RENT,EDUCATION,Y,0
22.0,33215530.0,13,4832026,15.65,709.0,1.4547,OWN,MEDICAL,Y,0
29.0,2744545.0,8,2819355,12.38,341.0,1.0273,OTHER,VENTURE,N,1
48.0,3332999.0,14,2395517,21.11,,0.7187,RENT,VENTURE,N,1
51.0,1275832.0,36,2365332,16.28,551.0,1.854,OTHER,PERSONAL,N,0
54.0,3397727.0,19,3510671,12.65,,1.0332,MORTGAGE,VENTURE,N,1
35.0,3003502.0,7,2163619,,512.0,0.7204,OWN,MEDICAL,Y,0
45.0,712834.0,31,121414,21.37,567.0,0.1703,OTHER,EDUCATION,N,1
56.0,990597.0,20,4247390,23.7,839.0,4.2877,OWN,EDUCATION,N,1
28.0,1000122.0,18,4053097,18.77,434.0,4.0526,RENT,DEBTCONSOLIDATION,N,0
29.0,4791184.0,28,4809736,13.43,797.0,1.0039,OWN,PERSONAL,N,1
57.0,2722703.0,30,3097901,11.77,425.0,1.1378,RENT,MEDICAL,N,1
59.0,880559.0,5,2154386,18.28,658.0,2.4466,OWN,VENTURE,N,1
52.0,671727.0,3,3478921,23.67,802.0,5.1791,RENT,HOMEIMPROVEMENT,N,1
37.0,2012015.0,28,1908851,17.65,617.0,0.9487,RENT,PERSONAL,N,0
55.0,,2,713407,21.99,311.0,0.2743,RENT,PERSONAL,N,0
57.0,,0,2882623,12.59,776.0,1.7131,OTHER,HOMEIMPROVEMENT,N,1
39.0,3110356.0,14,2432300,13.92,,0.782,MORTGAGE,EDUCATION,N,1
64.0,4890616.0,20,4310015,22.41,739.0,0.8813,OWN,DEBTCONSOLIDATION,N,1
49.0,2155464.0,30,3575025,19.87,815.0,1.6586,MORTGAGE,EDUCATION,Y,0
27.0,3026673.0,6,3802777,23.68,690.0,1.2564,MORTGAGE,EDUCATION,N,1
48.0,1432322.0,16,1827030,20.17,615.0,1.2756,MORTGAGE,HOMEIMPROVEMENT,N,0
29.0,4755677.0,18,3040298,14.62,307.0,0.6393,MORTGAGE,VENTURE,N,1
48.0,4167641.0,38,3492975,16.03,807.0,0.8381,OWN,VENTURE,N,1
26.0,1693912.0,2,4049323,22.31,423.0,2.3905,OWN,DEBTCONSOLIDATION,Y,0
49.0,3646425.0,29,2604440,16.38,671.0,0.7142,MORTGAGE,DEBTCONSOLIDATION,N,1
37.0,1855692.0,34,2355286,11.34,613.0,1.2692,OWN,MEDICAL,N,1
36.0,1158507.0,28,128778,14.41,484.0,0.1112,OWN,MEDICAL,N,1
43.0,776776.0,13,1993479,15.78,846.0,2.5663,RENT,EDUCATION,Y,0
51.0,2868181.0,34,1073906,8.64,884.0,0.3744,OWN,HOMEIMPROVEMENT,N,1
23.0,1911987.0,27,1468256,19.64,824.0,0.7679,OTHER,DEBTCONSOLIDATION,N,1
41.0,1132099.0,29,1191782,8.86,338.0,1.0527,MORTGAGE,PERSONAL,N,1
46.0,3636082.0,25,10184,13.88,383.0,0.0028,OWN,VENTURE,Y,0
56.0,1700642.0,6,2596291,20.68,320.0,1.5267,MORTGAGE,HOMEIMPROVEMENT,N,0
62.0,1941825.0,38,2025354,14.95,552.0,1.043,OWN,DEBTCONSOLIDATION,N,0
57.0,3260041.0,30,4014959,21.31,602.0,1.2316,MORTGAGE,MEDICAL,N,1
42.0,2644903.0,4,3355850,12.81,557.0,1.2688,OTHER,DEBTCONSOLIDATION,Y,0
62.0,666031.0,34,3620557,23.28,841.0,5.436,OWN,VENTURE,N,1
32.0,197367.0,13,3992706,10.56,851.0,20.2299,OWN,DEBTCONSOLIDATION,Y,0
62.0,,35,2666560,7.65,760.0,1.4958,OTHER,VENTURE,N,1
33.0,514716.0,26,4908148,21.83,523.0,9.5356,OWN,HOMEIMPROVEMENT,N,0
31.0,2824691.0,23,1774499,19.79,391.0,0.6282,MORTGAGE,DEBTCONSOLIDATION,N,0
36.0,394697.0,39,90528,10.94,579.0,0.2294,OTHER,DEBTCONSOLIDATION,N,1
28.0,604623.0,28,4390489,23.74,469.0,7.2615,RENT,MEDICAL,N,1
60.0,1460646.0,21,2291320,15.54,547.0,1.5687,MORTGAGE,HOMEIMPROVEMENT,N,1
60.0,191340.0,7,1592997,23.17,660.0,8.3255,OWN,PERSONAL,N,1
22.0,1119738.0,14,1720341,15.59,648.0,1.5364,MORTGAGE,VENTURE,N,1
50.0,1042743.0,4,2006349,15.02,734.0,1.9241,OTHER,HOMEIMPROVEMENT,N,1
50.0,2164751.0,3,1796346,14.64,705.0,0.8298,OWN,HOMEIMPROVEMENT,N,1
32.0,1563285.0,10,125742,12.69,377.0,0.0804,OWN,PERSONAL,N,1
30.0,3290283.0,17,2779597,16.07,757.0,0.8448,OTHER,HOMEIMPROVEMENT,N,1
64.0,2675525.0,29,3715718,14.69,885.0,1.3888,RENT,VENTURE,N,1
31.0,1480657.0,14,1834011,7.62,691.0,1.2386,OWN,EDUCATION,N,1
35.0,1114211.0,5,3300302,11.43,313.0,2.962,OWN,EDUCATION,N,1
36.0,1095161.0,15,2415775,10.62,344.0,2.2059,OWN,MEDICAL,N,0
37.0,2478767.0,39,4807976,21.75,337.0,1.9397,RENT,PERSONAL,Y,0
46.0,2857133.0,8,3243685,17.18,715.0,1.1353,MORTGAGE,MEDICAL,Y,0
22.0,4969523.0,33,1335146,19.98,544.0,0.2687,RENT,EDUCATION,N,1
32.0,3236810.0,26,3619175,23.27,361.0,1.1181,MORTGAGE,PERSONAL,N,0
46.0,3995979.0,12,779867,17.95,792.0,0.1952,OWN,HOMEIMPROVEMENT,N,1
43.0,28449910.0,35,2940449,23.7,622.0,1.0336,MORTGAGE,HOMEIMPROVEMENT,N,0
38.0,1947555.0,26,2678844,12.3,551.0,1.3755,MORTGAGE,VENTURE,N,1
52.0,203010.0,8,3771262,10.17,767.0,18.5767,MORTGAGE,DEBTCONSOLIDATION,Y,0
58.0,1057272.0,4,853855,13.86,360.0,0.8076,MORTGAGE,EDUCATION,N,1
23.0,4524984.0,21,2198099,15.0,418.0,0.4858,OWN,HOMEIMPROVEMENT,N,0
58.0,2646282.0,30,3623323,22.22,386.0,1.3692,OTHER,PERSONAL,N,0
23.0,4224411.0,2,376014,16.52,894.0,0.089,RENT,DEBTCONSOLIDATION,Y,0
50.0,686364.0,29,302881,11.97,379.0,0.4413,MORTGAGE,DEBTCONSOLIDATION,N,1
21.0,1053057.0,20,4782917,19.62,527.0,4.5419,OWN,HOMEIMPROVEMENT,N,1
50.0,1900652.0,34,1816106,15.6,782.0,0.9555,OWN,MEDICAL,N,1
52.0,1773162.0,5,3813090,9.76,609.0,2.1504,OWN,MEDICAL,N,1
48.0,4136464.0,27,878591,16.81,882.0,0.2124,OWN,MEDICAL,N,1
41.0,4414139.0,31,725597,22.49,784.0,0.1644,MORTGAGE,DEBTCONSOLIDATION,N,1
33.0,2769909.0,36,4058792,21.32,324.0,1.4653,RENT,MEDICAL,N,0
47.0,2883864.0,24,3473585,16.98,501.0,1.2045,OWN,MEDICAL,N,0
56.0,813478.0,31,1512651,13.41,524.0,1.8595,RENT,DEBTCONSOLIDATION,N,0
27.0,4289524.0,34,1828165,8.48,809.0,0.4262,RENT,VENTURE,N,1
42.0,1452970.0,21,1398963,14.98,878.0,0.9628,RENT,MEDICAL,N,1
30.0,2566207.0,23,3638597,19.79,858.0,1.4179,OTHER,VENTURE,N,1
59.0,1140993.0,38,4227047,13.12,819.0,3.7047,OWN,VENTURE,N,1
35.0,1738049.0,29,853171,11.0,482.0,0.4909,OWN,HOMEIMPROVEMENT,N,1
35.0,1109296.0,31,3799508,22.83,376.0,3.4252,OWN,DEBTCONSOLIDATION,N,0
24.0,1963948.0,30,1003830,20.97,725.0,0.5111,RENT,PERSONAL,N,1
52.0,412530.0,22,1041109,17.85,366.0,2.5237,OWN,MEDICAL,N,1
43.0,3781097.0,39,2991740,9.33,,0.7912,OWN,PERSONAL,Y,0
26.0,2192361.0,32,1270780,99.0,846.0,0.5796,RENT,EDUCATION,N,1
44.0,367767.0,24,1092697,8.75,376.0,2.9712,OWN,VENTURE,N,0
40.0,1259970.0,35,446211,17.48,354.0,0.3541,MORTGAGE,EDUCATION,N,0
57.0,4020033.0,23,3074487,8.96,772.0,0.7648,OTHER,VENTURE,Y,0
40.0,796004.0,30,4643198,21.32,546.0,5.8331,MORTGAGE,MEDICAL,N,1
32.0,337486.0,38,3514214,23.88,738.0,10.4129,MORTGAGE,EDUCATION,Y,0
53.0,1778782.0,12,93404,13.23,613.0,0.0525,MORTGAGE,DEBTCONSOLIDATION,Y,0
48.0,3538284.0,9,1368638,14.71,619.0,0.3868,RENT,HOMEIMPROVEMENT,N,0
28.0,1576360.0,22,4712898,19.1,519.0,2.9897,OWN,EDUCATION,N,0
21.0,1883391.0,17,1246883,22.93,670.0,0.662,MORTGAGE,VENTURE,N,1
57.0,516590.0,31,1588989,22.2,515.0,3.0759,MORTGAGE,DEBTCONSOLIDATION,N,1
42.0,244702.0,32,1297156,7.98,348.0,5.301,OWN,VENTURE,N,1
26.0,2352661.0,35,3545294,9.87,762.0,1.5069,RENT,PERSONAL,N,1
41.0,4700056.0,27,3125307,19.83,417.0,0.665,MORTGAGE,EDUCATION,Y,0
52.0,1312886.0,15,1761447,18.71,381.0,1.3417,OWN,HOMEIMPROVEMENT,N,1
55.0,4225341.0,15,2398342,9.26,562.0,0.5676,OWN,MEDICAL,Y,0
35.0,3079386.0,17,1592978,15.54,888.0,0.5173,OTHER,PERSONAL,Y,0
25.0,4019108.0,7,360857,20.27,795.0,0.0898,MORTGAGE,EDUCATION,N,1
26.0,4903214.0,15,3444681,10.72,475.0,0.7025,MORTGAGE,PERSONAL,N,1
45.0,3413647.0,10,4656989,21.81,388.0,1.3642,OTHER,EDUCATION,N,1
60.0,3167253.0,5,87185,7.9,658.0,0.0275,OWN,MEDICAL,N,1
49.0,1108101.0,0,1463672,20.3,585.0,1.3209,OWN,MEDICAL,Y,0
27.0,219519.0,11,1314862,17.47,596.0,5.9897,MORTGAGE,HOMEIMPROVEMENT,N,0
60.0,1110655.0,37,722515,12.36,559.0,0.6505,MORTGAGE,PERSONAL,N,1
33.0,1346688.0,27,388337,19.26,774.0,0.2884,OTHER,HOMEIMPROVEMENT,N,1
58.0,2291924.0,16,1670626,20.3,835.0,0.7289,MORTGAGE,EDUCATION,N,1
38.0,2369583.0,0,116745,22.88,861.0,0.0493,MORTGAGE,MEDICAL,Y,0
22.0,3129674.0,31,4799448,13.25,336.0,1.5335,RENT,MEDICAL,Y,0
28.0,2442056.0,7,2408507,18.66,480.0,0.9863,OTHER,VENTURE,N,0
31.0,308988.0,39,1406189,17.24,324.0,4.551,OWN,VENTURE,Y,0
53.0,2761895.0,23,1923938,15.93,648.0,0.6966,MORTGAGE,HOMEIMPROVEMENT,N,0
58.0,2177787.0,9,3916344,22.14,842.0,1.7983,OWN,PERSONAL,N,1
47.0,4383384.0,38,2410713,7.05,526.0,0.55,MORTGAGE,EDUCATION,N,0
40.0,4450546.0,38,4174905,11.8,647.0,0.9381,RENT,HOMEIMPROVEMENT,Y,0
32.0,1077281.0,9,958941,16.15,337.0,0.8901,OTHER,MEDICAL,N,1
63.0,4511707.0,35,816951,10.03,682.0,0.1811,OTHER,MEDICAL,N,1
51.0,4600696.0,24,2901567,22.43,869.0,0.6307,OWN,MEDICAL,Y,0
47.0,4365272.0,9,2899219,18.01,535.0,0.6642,RENT,EDUCATION,N,1
52.0,3530145.0,18,2995957,15.12,480.0,0.8487,OWN,HOMEIMPROVEMENT,N,1
30.0,3023382.0,14,4576331,20.85,413.0,1.5136,RENT,EDUCATION,N,1
23.0,3205450.0,15,258945,14.67,605.0,0.0808,MORTGAGE,DEBTCONSOLIDATION,Y,0
47.0,1540179.0,1,2182127,16.5,431.0,1.4168,MORTGAGE,MEDICAL,Y,0
,3921414.0,28,4264970,7.05,647.0,1.0876,RENT,VENTURE,N,1
51.0,896470.0,3,1376725,13.22,479.0,1.5357,MORTGAGE,HOMEIMPROVEMENT,N,1
35.0,2082893.0,28,4346779,9.36,714.0,2.0869,OTHER,VENTURE,N,1
36.0,4497633.0,30,4789069,18.72,889.0,1.0648,RENT,HOMEIMPROVEMENT,N,1
33.0,1299164.0,16,896837,15.14,684.0,0.6903,RENT,MEDICAL,N,1
55.0,1722762.0,9,1564777,12.13,811.0,0.9083,OWN,VENTURE,N,1
,2068517.0,26,1647899,14.95,342.0,0.7967,RENT,VENTURE,N,0
,3609544.0,14,4690009,10.56,779.0,1.2993,OWN,HOMEIMPROVEMENT,N,1
31.0,2980095.0,30,3599555,22.73,417.0,1.2079,RENT,DEBTCONSOLIDATION,N,0
50.0,3579985.0,20,4523256,7.92,870.0,1.2635,OTHER,DEBTCONSOLIDATION,Y,0
55.0,1461414.0,25,3081708,,360.0,2.1087,OTHER,VENTURE,N,0
42.0,4335727.0,37,2230883,15.69,852.0,0.5145,OTHER,VENTURE,N,1
58.0,165588.0,35,364000,17.52,487.0,2.1982,OWN,MEDICAL,N,0
51.0,2964268.0,16,2150050,12.14,752.0,0.7253,OWN,HOMEIMPROVEMENT,Y,0
34.0,607301.0,2,3835040,23.43,486.0,6.3149,MORTGAGE,HOMEIMPROVEMENT,N,0
44.0,4012230.0,13,3238518,11.79,763.0,0.8072,OWN,PERSONAL,Y,0
52.0,,12,3562704,17.01,463.0,1.0603,OWN,HOMEIMPROVEMENT,Y,0
56.0,4167763.0,26,3426698,23.89,723.0,0.8222,OTHER,MEDICAL,Y,0
52.0,4875296.0,0,1531267,21.98,401.0,0.3141,RENT,VENTURE,Y,0
35.0,197361.0,16,371116,16.12,566.0,1.8804,OWN,PERSONAL,N,0
63.0,2389665.0,33,4025373,23.84,452.0,1.6845,MORTGAGE,VENTURE,N,0
55.0,4310244.0,13,461420,18.92,728.0,0.1071,RENT,HOMEIMPROVEMENT,N,1
23.0,4358981.0,16,2509041,10.55,726.0,0.5756,OWN,EDUCATION,N,1
36.0,4109978.0,2,832590,13.9,877.0,0.2026,RENT,VENTURE,Y,0
25.0,2108970.0,33,478205,12.69,835.0,0.2267,RENT,DEBTCONSOLIDATION,Y,1
41.0,1865979.0,39,1183788,12.85,632.0,0.6344,RENT,HOMEIMPROVEMENT,N,1
30.0,3573604.0,24,4875060,19.93,739.0,1.3642,RENT,DEBTCONSOLIDATION,N,1
39.0,2658894.0,1,1050486,16.93,423.0,0.3951,RENT,MEDICAL,N,0
45.0,,33,1146045,7.65,601.0,0.5746,OWN,DEBTCONSOLIDATION,N,1
24.0,909848.0,25,3734055,21.92,648.0,4.104,RENT,HOMEIMPROVEMENT,Y,0
49.0,1559277.0,30,3906973,12.05,548.0,2.5056,RENT,PERSONAL,Y,0
39.0,1742023.0,8,369140,23.95,570.0,0.2119,MORTGAGE,DEBTCONSOLIDATION,N,0
63.0,272366.0,29,2134420,23.22,728.0,7.8366,MORTGAGE,EDUCATION,N,1
22.0,2443316.0,19,3964228,22.99,869.0,1.6225,RENT,EDUCATION,Y,0
30.0,942644.0,20,2493057,20.79,,2.6447,OWN,EDUCATION,N,1
63.0,1689152.0,28,812717,10.75,546.0,0.4811,MORTGAGE,DEBTCONSOLIDATION,N,1
45.0,973837.0,24,3780555,16.05,780.0,3.8821,MORTGAGE,MEDICAL,N,1
40.0,542776.0,37,227975,10.81,397.0,0.42,RENT,EDUCATION,N,1
39.0,506440.0,24,2628623,11.41,628.0,5.1904,OWN,VENTURE,Y,0
43.0,991618.0,8,3586731,17.39,892.0,3.617,OTHER,MEDICAL,N,1
44.0,1111743.0,38,1546793,7.69,724.0,1.3913,OWN,HOMEIMPROVEMENT,N,1
31.0,4879124.0,25,2650401,23.48,876.0,0.5432,MORTGAGE,PERSONAL,N,1
54.0,2457278.0,36,3436695,22.62,723.0,1.3986,MORTGAGE,MEDICAL,Y,0
48.0,1185340.0,15,2444705,13.47,304.0,2.0625,MORTGAGE,PERSONAL,N,1
25.0,3512079.0,36,2211401,15.76,,0.6297,MORTGAGE,MEDICAL,Y,0
,3624412.0,11,1084428,14.92,892.0,0.2992,MORTGAGE,HOMEIMPROVEMENT,Y,1
41.0,253021.0,23,3687020,22.0,797.0,14.572,RENT,PERSONAL,N,1
32.0,,25,1557824,18.71,386.0,0.7207,RENT,MEDICAL,N,0
24.0,150209.0,19,3314623,11.73,701.0,22.0667,RENT,PERSONAL,N,1
62.0,372071.0,8,3996246,14.6,592.0,10.7405,MORTGAGE,EDUCATION,N,1
40.0,3956627.0,22,748592,14.29,580.0,0.1892,RENT,EDUCATION,N,1
58.0,3053561.0,38,3599750,23.31,,1.1789,MORTGAGE,DEBTCONSOLIDATION,N,0
45.0,2608884.0,28,564868,9.98,382.0,0.2165,OWN,EDUCATION,N,1
34.0,3157446.0,30,2745603,8.52,326.0,0.8696,OTHER,VENTURE,N,1
31.0,366194.0,18,2188270,21.97,434.0,5.9757,OWN,EDUCATION,N,0
52.0,2604082.0,19,1609333,22.24,389.0,0.618,OTHER,EDUCATION,N,0
31.0,2635702.0,22,1910187,21.82,505.0,0.7247,RENT,HOMEIMPROVEMENT,N,0
38.0,3747326.0,26,4752828,15.69,326.0,1.2683,OTHER,PERSONAL,N,1
47.0,157399.0,29,4098342,18.22,677.0,26.0379,OWN,PERSONAL,N,0
38.0,2345814.0,20,1889415,16.58,870.0,0.8054,OWN,EDUCATION,N,1
43.0,3591489.0,34,93299,8.18,883.0,0.026,OTHER,PERSONAL,N,1
31.0,1184023.0,6,1927573,17.13,714.0,1.628,OWN,MEDICAL,N,1
41.0,543545.0,21,2800692,7.23,526.0,5.1526,RENT,DEBTCONSOLIDATION,N,0
64.0,450763.0,9,1718588,12.52,367.0,3.8126,OWN,EDUCATION,N,1
25.0,1205608.0,22,137845,22.85,661.0,0.1143,OTHER,DEBTCONSOLIDATION,Y,1
43.0,3999182.0,14,4118862,12.17,559.0,1.0299,RENT,EDUCATION,N,0
61.0,3595906.0,29,4912940,22.98,362.0,1.3663,OTHER,VENTURE,N,1
45.0,1714458.0,33,1794164,11.25,691.0,1.0465,MORTGAGE,DEBTCONSOLIDATION,N,1
61.0,2071166.0,12,2746492,12.35,545.0,1.3261,MORTGAGE,MEDICAL,N,0
,1816984.0,3,1192303,17.68,577.0,0.6562,RENT,EDUCATION,N,1
42.0,4392154.0,17,2558120,19.95,646.0,0.5824,RENT,EDUCATION,Y,0
39.0,1727586.0,22,640025,15.52,671.0,0.3705,OWN,PERSONAL,N,1
21.0,4624220.0,32,3648562,22.0,422.0,0.789,OTHER,EDUCATION,N,1
27.0,498249.0,33,3292072,7.68,356.0,6.6073,MORTGAGE,DEBTCONSOLIDATION,N,1
24.0,4779199.0,33,4073450,22.68,459.0,0.8523,OWN,DEBTCONSOLIDATION,N,0
21.0,1136275.0,35,3776444,10.34,,3.3235,MORTGAGE,EDUCATION,N,1
35.0,4348880.0,34,309615,22.03,610.0,0.0712,OWN,EDUCATION,N,1
60.0,1560124.0,16,3046171,13.81,817.0,1.9525,OWN,EDUCATION,N,1
32.0,2682000.0,27,3103337,21.16,564.0,1.1571,MORTGAGE,VENTURE,N,0
42.0,1764340.0,13,683346,18.42,587.0,0.3873,OWN,MEDICAL,N,0
42.0,3544020.0,33,356768,9.99,719.0,0.1007,MORTGAGE,DEBTCONSOLIDATION,N,1
37.0,1622077.0,10,342744,22.61,827.0,0.2113,RENT,VENTURE,N,1
49.0,960586.0,12,1957100,11.17,439.0,2.0374,OTHER,PERSONAL,N,0
34.0,1578931.0,32,652624,,774.0,0.4133,OWN,HOMEIMPROVEMENT,N,1
40.0,3864534.0,1,3664737,20.84,828.0,0.9483,MORTGAGE,EDUCATION,N,1
53.0,1749826.0,33,3298403,8.8,688.0,1.885,MORTGAGE,DEBTCONSOLIDATION,N,1
63.0,3010597.0,28,1149304,10.77,810.0,0.3818,OTHER,PERSONAL,N,1
35.0,1498483.0,36,2781314,15.56,837.0,1.8561,OTHER,DEBTCONSOLIDATION,Y,0
32.0,4460493.0,3,157483,21.12,512.0,0.0353,OTHER,HOMEIMPROVEMENT,N,0
60.0,1308866.0,11,2167551,9.51,812.0,1.6561,OWN,EDUCATION,N,1
40.0,1131598.0,25,2333426,16.31,564.0,2.0621,MORTGAGE,DEBTCONSOLIDATION,N,0
50.0,4192974.0,27,1558303,19.09,642.0,0.3716,OWN,EDUCATION,Y,0
58.0,955896.0,2,4264996,21.63,337.0,4.4618,OWN,HOMEIMPROVEMENT,N,0
23.0,1109540.0,19,1726706,,532.0,1.5562,RENT,VENTURE,N,1
48.0,2371132.0,9,2013509,,559.0,0.8492,OTHER,HOMEIMPROVEMENT,N,0
46.0,3338027.0,17,4559349,18.1,607.0,1.3659,RENT,HOMEIMPROVEMENT,N,0
50.0,891165.0,26,778693,,,0.8738,RENT,DEBTCONSOLIDATION,Y,0
33.0,181541.0,30,4788188,8.91,560.0,26.3752,OWN,MEDICAL,N,1
33.0,625759.0,26,2177661,19.07,775.0,3.48,OWN,EDUCATION,N,1
22.0,2994510.0,0,4214390,23.88,405.0,1.4074,MORTGAGE,DEBTCONSOLIDATION,N,0
,4473492.0,5,2460350,19.52,546.0,0.55,RENT,EDUCATION,Y,0
,358150.0,10,3568795,7.28,603.0,9.9645,OTHER,VENTURE,N,1
22.0,2723338.0,33,2933316,15.44,642.0,1.0771,RENT,VENTURE,N,0
56.0,2008777.0,38,4063915,17.45,746.0,2.0231,MORTGAGE,MEDICAL,N,1
46.0,630620.0,19,3412872,18.72,,5.4119,RENT,MEDICAL,N,0
31.0,4888748.0,20,2333714,19.24,345.0,0.4774,RENT,MEDICAL,N,0
28.0,1272207.0,20,809129,16.49,519.0,0.636,RENT,VENTURE,N,0
64.0,974341.0,17,495685,10.8,555.0,0.5087,MORTGAGE,HOMEIMPROVEMENT,N,0
60.0,2840927.0,20,3159607,23.02,436.0,1.1122,RENT,DEBTCONSOLIDATION,N,0
63.0,3186124.0,18,226769,18.84,530.0,0.0712,OWN,EDUCATION,N,1
42.0,2732977.0,3,2781011,11.03,877.0,1.0176,RENT,EDUCATION,N,1
40.0,4654103.0,12,2850689,12.48,337.0,0.6125,OWN,DEBTCONSOLIDATION,Y,0
28.0,577557.0,17,4091883,22.67,454.0,7.0848,RENT,PERSONAL,Y,0
49.0,1965599.0,28,1920232,22.09,802.0,0.9769,OWN,VENTURE,N,1
60.0,3347514.0,24,3531241,,404.0,1.0549,RENT,VENTURE,N,0
46.0,2315456.0,12,1409726,7.65,554.0,0.6088,OTHER,MEDICAL,Y,0
50.0,515750.0,26,833681,7.82,703.0,1.6164,OWN,DEBTCONSOLIDATION,N,1
37.0,634103.0,18,3123889,11.83,787.0,4.9265,OTHER,PERSONAL,N,1
,2302259.0,0,3388428,17.7,757.0,1.4718,OWN,PERSONAL,N,1
36.0,2769210.0,37,698484,16.93,827.0,0.2522,RENT,VENTURE,N,1
63.0,3540919.0,18,2778299,17.78,890.0,0.7846,MORTGAGE,MEDICAL,N,1
27.0,1855096.0,0,4552432,19.19,824.0,2.454,RENT,EDUCATION,N,1
36.0,4605237.0,39,1062417,7.32,669.0,0.2307,MORTGAGE,MEDICAL,N,1
47.0,2529220.0,16,1365610,8.79,401.0,0.5399,OTHER,EDUCATION,N,1
43.0,3669065.0,20,1448447,13.11,898.0,0.3948,MORTGAGE,VENTURE,N,1
44.0,1934210.0,21,559690,9.63,899.0,0.2894,MORTGAGE,MEDICAL,N,1
29.0,2613501.0,14,4578161,8.28,840.0,1.7517,MORTGAGE,PERSONAL,N,1
55.0,1894919.0,38,1016095,17.9,811.0,0.5362,MORTGAGE,DEBTCONSOLIDATION,N,1
40.0,1178719.0,38,1780137,20.86,688.0,1.5102,OTHER,HOMEIMPROVEMENT,N,1
57.0,1736987.0,31,107807,19.79,662.0,0.0621,MORTGAGE,PERSONAL,N,1
62.0,2969127.0,3,1545595,20.89,414.0,0.5206,RENT,DEBTCONSOLIDATION,N,0
37.0,2082919.0,31,679220,18.32,642.0,0.3261,OWN,EDUCATION,Y,0
51.0,2299151.0,3,624727,19.5,373.0,0.2717,OWN,VENTURE,N,1
28.0,2016161.0,0,1327765,11.62,434.0,0.6586,RENT,MEDICAL,N,1
35.0,413356.0,32,2444212,23.88,,5.9131,OTHER,VENTURE,N,1
51.0,1277360.0,6,4260739,10.11,679.0,3.3356,RENT,VENTURE,N,1
50.0,493288.0,8,4152111,10.65,789.0,8.4172,RENT,EDUCATION,N,1
